target,label,phrase,ngram,df_class,df_other,df_total,log_odds,rank
Harris,Favor,attacking,1,141,39,180,2.0148262249723476,449
Harris,Favor,her campaign,2,164,46,210,2.0120973302282437,450
Harris,Favor,republicans for,2,20,5,25,2.004252136012038,451
Harris,Favor,accidentally write,2,31,8,39,2.0029509919116455,452
Harris,Favor,write the,2,31,8,39,2.0029509919116455,453
Harris,Favor,the vote,2,84,23,107,1.9944865852152844,454
Harris,Favor,clear she,2,80,22,102,1.9877860605330002,455
Harris,Favor,78 year,2,16,4,20,1.986223692398947,456
Harris,Favor,arnold schwarzenegger,2,16,4,20,1.986223692398947,457
Harris,Favor,be little,2,16,4,20,1.986223692398947,458
Harris,Favor,uplifting,1,16,4,20,1.986223692398947,459
Harris,Favor,80 years,2,23,6,29,1.9749430633401168,460
Harris,Favor,alito and,2,23,6,29,1.9749430633401168,461
Harris,Favor,either can,2,23,6,29,1.9749430633401168,462
Harris,Favor,days nitpicking,2,71,20,91,1.9584657293257464,463
Harris,Favor,always about,2,12,3,15,1.9582751839181514,464
Harris,Favor,an appearance,2,12,3,15,1.9582751839181514,465
Harris,Favor,and freedom,2,12,3,15,1.9582751839181514,466
Harris,Favor,another reason,2,12,3,15,1.9582751839181514,467
Harris,Favor,by telling,2,12,3,15,1.9582751839181514,468
Harris,Favor,coach,1,12,3,15,1.9582751839181514,469
Harris,Favor,experience to,2,12,3,15,1.9582751839181514,470
Harris,Favor,future for,2,12,3,15,1.9582751839181514,471
Harris,Favor,have endorsed,2,12,3,15,1.9582751839181514,472
Harris,Favor,her opponent,2,12,3,15,1.9582751839181514,473
Harris,Favor,republicans said,2,12,3,15,1.9582751839181514,474
Harris,Favor,talk shit,2,12,3,15,1.9582751839181514,475
Harris,Favor,the joy,2,12,3,15,1.9582751839181514,476
Harris,Favor,with hillary,2,12,3,15,1.9582751839181514,477
Harris,Favor,remarkable,1,40,11,51,1.9555201201557613,478
Harris,Favor,fundraising and,2,19,5,24,1.9537739885813288,479
Harris,Favor,tim,1,225,69,294,1.9512375699883213,480
Harris,Favor,concession speech,2,53,15,68,1.940623319205553,481
Harris,Favor,no standard,2,73,21,94,1.9391487905083804,482
Harris,Favor,standard at,2,73,21,94,1.9391487905083804,483
Harris,Favor,country and,2,89,26,115,1.9335354427488203,484
Harris,Favor,35 year,2,22,6,28,1.9309895673168738,485
Harris,Favor,alito wants,2,22,6,28,1.9309895673168738,486
Harris,Favor,and 35,2,22,6,28,1.9309895673168738,487
Harris,Favor,and clarence,2,22,6,28,1.9309895673168738,488
Harris,Favor,best reason,2,22,6,28,1.9309895673168738,489
Harris,Favor,discussion over,2,22,6,28,1.9309895673168738,490
Harris,Favor,heard relatively,2,22,6,28,1.9309895673168738,491
Harris,Favor,is 80,2,22,6,28,1.9309895673168738,492
Harris,Favor,jackson or,2,22,6,28,1.9309895673168738,493
Harris,Favor,little discussion,2,22,6,28,1.9309895673168738,494
Harris,Favor,old clarence,2,22,6,28,1.9309895673168738,495
Harris,Favor,old samuel,2,22,6,28,1.9309895673168738,496
Harris,Favor,or 35,2,22,6,28,1.9309895673168738,497
Harris,Favor,relatively little,2,22,6,28,1.9309895673168738,498
Harris,Favor,that samuel,2,22,6,28,1.9309895673168738,499
Harris,Favor,we either,2,22,6,28,1.9309895673168738,500
Harris,Favor,with ketanji,2,22,6,28,1.9309895673168738,501
Harris,Favor,busied,1,72,21,93,1.92497032983407,502
Harris,Favor,busied themselves,2,72,21,93,1.92497032983407,503
Harris,Favor,campaign one,2,72,21,93,1.92497032983407,504
Harris,Favor,have busied,2,72,21,93,1.92497032983407,505
Harris,Favor,highest standards,2,72,21,93,1.92497032983407,506
Harris,Favor,is abundantly,2,72,21,93,1.92497032983407,507
Harris,Favor,leadership while,2,72,21,93,1.92497032983407,508
Harris,Favor,nitpicking,1,72,21,93,1.92497032983407,509
Harris,Favor,pundits have,2,72,21,93,1.92497032983407,510
Harris,Favor,standards of,2,72,21,93,1.92497032983407,511
Harris,Favor,themselves over,2,72,21,93,1.92497032983407,512
Harris,Favor,was held,2,72,21,93,1.92497032983407,513
Harris,Favor,while pundits,2,72,21,93,1.92497032983407,514
Harris,Favor,filled,1,85,25,110,1.9245837006404898,515
Harris,Favor,been an,2,15,4,19,1.9232364820011032,516
Harris,Favor,bret,1,15,4,19,1.9232364820011032,517
Harris,Favor,the paper,2,15,4,19,1.9232364820011032,518
Harris,Favor,storm,1,71,21,92,1.9106018312787953,519
Harris,Favor,can vote,2,38,11,49,1.9039323230705234,520
Harris,Favor,win but,2,80,24,104,1.9021562757827524,521
Harris,Favor,advertising agency,2,18,5,23,1.900662746905998,522
Harris,Favor,agency for,2,18,5,23,1.900662746905998,523
Harris,Favor,and walz,2,18,5,23,1.900662746905998,524
Harris,Favor,causes my,2,18,5,23,1.900662746905998,525
Harris,Favor,clients include,2,18,5,23,1.900662746905998,526
Harris,Favor,contrast,1,18,5,23,1.900662746905998,527
Harris,Favor,digital fundraising,2,18,5,23,1.900662746905998,528
Harris,Favor,friends former,2,18,5,23,1.900662746905998,529
Harris,Favor,impact causes,2,18,5,23,1.900662746905998,530
Harris,Favor,include adam,2,18,5,23,1.900662746905998,531
Harris,Favor,intro for,2,18,5,23,1.900662746905998,532
Harris,Favor,khive,1,18,5,23,1.900662746905998,533
Harris,Favor,my clients,2,18,5,23,1.900662746905998,534
Harris,Favor,quick intro,2,18,5,23,1.900662746905998,535
Harris,Favor,ryan and,2,18,5,23,1.900662746905998,536
Harris,Favor,schiff gretchen,2,18,5,23,1.900662746905998,537
Harris,Favor,social impact,2,18,5,23,1.900662746905998,538
Harris,Favor,the correct,2,18,5,23,1.900662746905998,539
Harris,Favor,the founder,2,18,5,23,1.900662746905998,540
Harris,Favor,whitmer pat,2,18,5,23,1.900662746905998,541
Harris,Favor,you accidentally,2,31,9,40,1.8914901733572513,542
Harris,Favor,undecided,1,21,6,27,1.8850590284375581,543
Harris,Favor,vote blue,2,21,6,27,1.8850590284375581,544
Harris,Favor,the fight,2,200,65,265,1.8811084775505837,545
Harris,Favor,helping,1,145,46,191,1.8798770041630553,546
Harris,Favor,10 days,2,72,22,94,1.8792720510617147,547
Harris,Favor,past 10,2,72,22,94,1.8792720510617147,548
Harris,Favor,and voting,2,37,11,48,1.877143316631197,549
Harris,Favor,proudly,1,37,11,48,1.877143316631197,550
Harris,Favor,000 for,2,11,3,14,1.8744275917460644,551
Harris,Favor,and helped,2,11,3,14,1.8744275917460644,552
Harris,Favor,firing squad,2,11,3,14,1.8744275917460644,553
Harris,Favor,hell of,2,11,3,14,1.8744275917460644,554
Harris,Favor,kitchen,1,11,3,14,1.8744275917460644,555
Harris,Favor,massacre,1,11,3,14,1.8744275917460644,556
Harris,Favor,miss her,2,11,3,14,1.8744275917460644,557
Harris,Favor,sat down,2,11,3,14,1.8744275917460644,558
Harris,Favor,springsteen,1,11,3,14,1.8744275917460644,559
Harris,Favor,win iowa,2,11,3,14,1.8744275917460644,560
Harris,Favor,can replace,2,24,7,31,1.8737484467963004,561
Harris,Favor,abundantly,1,77,24,101,1.862734026024143,562
Harris,Favor,accomplishments,1,14,4,18,1.8560784719363346,563
Harris,Favor,fight we,2,14,4,18,1.8560784719363346,564
Harris,Favor,for democrat,2,14,4,18,1.8560784719363346,565
Harris,Favor,yell,1,36,11,47,1.8496431685155432,566
Harris,Favor,abundantly clear,2,76,24,100,1.8492662922852978,567
Harris,Favor,always love,2,17,5,22,1.8446256060230581,568
Harris,Favor,for woman,2,17,5,22,1.8446256060230581,569
Harris,Favor,her cabinet,2,17,5,22,1.8446256060230581,570
Harris,Favor,president because,2,20,6,26,1.8369630337214682,571
Harris,Favor,we believe,2,20,6,26,1.8369630337214682,572
Harris,Favor,held to,2,75,24,99,1.835627900301819,573
Harris,Favor,walz and,2,29,9,38,1.824952820296919,574
Harris,Favor,it has,2,74,24,98,1.8218142926108438,575
Harris,Favor,her she,2,28,9,37,1.7899969401306883,576
Harris,Favor,flawless,1,25,8,33,1.7888243335722924,577
Harris,Favor,has endorsed,2,25,8,33,1.7888243335722924,578
Harris,Favor,though she,2,25,8,33,1.7888243335722924,579
Harris,Favor,74,1,22,7,29,1.7876536508025271,580
Harris,Favor,be voting,2,22,7,29,1.7876536508025271,581
Harris,Favor,just endorsed,2,22,7,29,1.7876536508025271,582
Harris,Favor,thomas is,2,22,7,29,1.7876536508025271,583
Harris,Favor,and advertising,2,19,6,25,1.7864848862907587,584
Harris,Favor,debate2024,1,19,6,25,1.7864848862907587,585
Harris,Favor,president now,2,19,6,25,1.7864848862907587,586
Harris,Favor,you what,2,19,6,25,1.7864848862907587,587
Harris,Favor,is voting,2,16,5,21,1.7853180345297002,588
Harris,Favor,not attend,2,16,5,21,1.7853180345297002,589
Harris,Favor,elections by,2,13,4,17,1.7841530900352858,590
Harris,Favor,role model,2,13,4,17,1.7841530900352858,591
Harris,Favor,the page,2,13,4,17,1.7841530900352858,592
Harris,Favor,of leadership,2,77,26,103,1.783790211305782,593
Harris,Favor,because want,2,10,3,13,1.7829900473465425,594
Harris,Favor,biden can,2,10,3,13,1.7829900473465425,595
Harris,Favor,can build,2,10,3,13,1.7829900473465425,596
Harris,Favor,cemetery,1,10,3,13,1.7829900473465425,597
Harris,Favor,cheated,1,10,3,13,1.7829900473465425,598
Harris,Favor,do see,2,10,3,13,1.7829900473465425,599
Harris,Favor,election while,2,10,3,13,1.7829900473465425,600
Harris,Favor,has cast,2,10,3,13,1.7829900473465425,601
Harris,Favor,her vp,2,10,3,13,1.7829900473465425,602
Harris,Favor,iowans,1,10,3,13,1.7829900473465425,603
Harris,Favor,move forward,2,10,3,13,1.7829900473465425,604
Harris,Favor,my goal,2,10,3,13,1.7829900473465425,605
Harris,Favor,nor biden,2,10,3,13,1.7829900473465425,606
Harris,Favor,on message,2,10,3,13,1.7829900473465425,607
Harris,Favor,part because,2,10,3,13,1.7829900473465425,608
Harris,Favor,same side,2,10,3,13,1.7829900473465425,609
Harris,Favor,see myself,2,10,3,13,1.7829900473465425,610
Harris,Favor,she black,2,10,3,13,1.7829900473465425,611
Harris,Favor,stands with,2,10,3,13,1.7829900473465425,612
Harris,Favor,stepping up,2,10,3,13,1.7829900473465425,613
Harris,Favor,strongertogether,1,10,3,13,1.7829900473465425,614
Harris,Favor,to cast,2,10,3,13,1.7829900473465425,615
Harris,Favor,wholeheartedly,1,10,3,13,1.7829900473465425,616
Harris,Favor,proud of,2,124,43,167,1.7810288668829681,617
Harris,Favor,to no,2,73,25,98,1.7675793206051647,618
Harris,Favor,an asshole,2,36,12,48,1.7660262100814066,619
Harris,Favor,2016 and,2,33,11,44,1.7624632518456318,620
Harris,Favor,will always,2,111,39,150,1.7617834171701938,621
Harris,Favor,replace them,2,24,8,32,1.7483501756963724,622
Harris,Favor,and respect,2,21,7,28,1.7417231119232115,623
Harris,Favor,administration is,2,35,12,47,1.7377753924312076,624
Harris,Favor,founder and,2,18,6,24,1.733373644615428,625
Harris,Favor,concession,1,54,19,73,1.7291005923167115,626
Harris,Favor,against us,2,15,5,20,1.7223308241318565,627
Harris,Favor,photography,1,15,5,20,1.7223308241318565,628
Harris,Favor,rather than,2,152,57,209,1.7154037536094053,629
Harris,Favor,bret baier,2,12,4,16,1.7067258484245134,630
Harris,Favor,conceding,1,12,4,16,1.7067258484245134,631
Harris,Favor,country with,2,12,4,16,1.7067258484245134,632
Harris,Favor,disgusted with,2,12,4,16,1.7067258484245134,633
Harris,Favor,drop out,2,12,4,16,1.7067258484245134,634
Harris,Favor,early voting,2,12,4,16,1.7067258484245134,635
Harris,Favor,just watched,2,12,4,16,1.7067258484245134,636
Harris,Favor,merch,1,12,4,16,1.7067258484245134,637
Harris,Favor,of another,2,12,4,16,1.7067258484245134,638
Harris,Favor,old baby,2,12,4,16,1.7067258484245134,639
Harris,Favor,pissing,1,12,4,16,1.7067258484245134,640
Harris,Favor,the loss,2,12,4,16,1.7067258484245134,641
Harris,Favor,tulsa,1,12,4,16,1.7067258484245134,642
Harris,Favor,possibility,1,31,11,42,1.6999644037073764,643
Harris,Favor,for president,2,304,124,428,1.69713964728464,644
Harris,Favor,arnold,1,20,7,27,1.6936271172071216,645
Harris,Favor,500,1,52,19,71,1.6907627156736842,646
Harris,Favor,my thoughts,2,52,19,71,1.6907627156736842,647
Harris,Favor,regret,1,33,12,45,1.6788462934114952,648
Harris,Favor,for potus,2,25,9,34,1.6773635150178983,649
Harris,Favor,my lifetime,2,17,6,23,1.677336503732488,650
Harris,Favor,was on,2,89,34,123,1.667829821711012,651
Harris,Favor,samuel alito,2,22,8,30,1.6622553797025992,652
Harris,Favor,us senator,2,22,8,30,1.6622553797025992,653
Harris,Favor,because not,2,14,5,19,1.6551728140670878,654
Harris,Favor,is true,2,14,5,19,1.6551728140670878,655
Harris,Favor,potus are,2,14,5,19,1.6551728140670878,656
Harris,Favor,president we,2,14,5,19,1.6551728140670878,657
Harris,Favor,supporting fox,2,14,5,19,1.6551728140670878,658
Harris,Favor,were questioning,2,14,5,19,1.6551728140670878,659
Harris,Favor,win elections,2,14,5,19,1.6551728140670878,660
Harris,Favor,woman of,2,14,5,19,1.6551728140670878,661
Harris,Favor,standards,1,85,33,118,1.6498261308749793,662
Harris,Favor,gretchen,1,19,7,26,1.6431489697764121,663
Harris,Favor,gretchen whitmer,2,19,7,26,1.6431489697764121,664
Harris,Favor,samuel,1,24,9,33,1.6368893571419783,665
Harris,Favor,and wrote,2,11,4,15,1.6228782562524264,666
Harris,Favor,baby on,2,11,4,15,1.6228782562524264,667
Harris,Favor,chapter,1,11,4,15,1.6228782562524264,668
Harris,Favor,day they,2,11,4,15,1.6228782562524264,669
Harris,Favor,do on,2,11,4,15,1.6228782562524264,670
Harris,Favor,killing 78,2,11,4,15,1.6228782562524264,671
Harris,Favor,official who,2,11,4,15,1.6228782562524264,672
Harris,Favor,our values,2,11,4,15,1.6228782562524264,673
Harris,Favor,this or,2,11,4,15,1.6228782562524264,674
Harris,Favor,tv debate2024,2,11,4,15,1.6228782562524264,675
Harris,Favor,vote against,2,116,47,163,1.621770386417937,676
Harris,Favor,like an,2,46,18,64,1.6194357032434148,677
Harris,Favor,have invited,2,16,6,22,1.6180289322391301,678
Harris,Favor,my love,2,16,6,22,1.6180289322391301,679
Harris,Favor,women of,2,16,6,22,1.6180289322391301,680
Harris,Favor,advisor to,2,21,8,29,1.6163248408232835,681
Harris,Favor,ford,1,21,8,29,1.6163248408232835,682
Harris,Favor,spending,1,145,60,205,1.6133585570869347,683
Harris,Favor,as soon,2,53,21,74,1.6119961473017765,684
Harris,Favor,soon as,2,53,21,74,1.6119961473017765,685
Harris,Favor,all americans,2,38,15,53,1.6044976040152639,686
Harris,Favor,put this,2,38,15,53,1.6044976040152639,687
Harris,Favor,standard,1,86,35,121,1.6034763319235439,688
Harris,Favor,rally in,2,28,11,39,1.5984711704808134,689
Harris,Favor,whitmer,1,28,11,39,1.5984711704808134,690
Harris,Favor,democratic candidates,2,23,9,32,1.594748057171448,691
Harris,Favor,and ceo,2,18,7,25,1.5900377281010813,692
Harris,Favor,clients,1,18,7,25,1.5900377281010813,693
Harris,Favor,fantastic,1,18,7,25,1.5900377281010813,694
Harris,Favor,pat ryan,2,18,7,25,1.5900377281010813,695
Harris,Favor,what have,2,18,7,25,1.5900377281010813,696
Harris,Favor,his inauguration,2,13,5,18,1.583247432166039,697
Harris,Favor,other platform,2,13,5,18,1.583247432166039,698
Harris,Favor,pointing fingers,2,13,5,18,1.583247432166039,699
Harris,Favor,secured,1,13,5,18,1.583247432166039,700
Harris,Favor,still stand,2,13,5,18,1.583247432166039,701
Harris,Favor,35,1,25,10,35,1.5770448176924825,702
Harris,Favor,was always,2,25,10,35,1.5770448176924825,703
Harris,Favor,president of,2,131,56,187,1.5746114266700135,704
Harris,Favor,win this,2,20,8,28,1.5682288461071936,705
Harris,Favor,as possible,2,60,25,85,1.5667201384026597,706
Harris,Favor,now to,2,34,14,48,1.5598401180775232,707
Harris,Favor,enough and,2,15,6,21,1.5550417218412864,708
Harris,Favor,has just,2,15,6,21,1.5550417218412864,709
Harris,Favor,honored to,2,15,6,21,1.5550417218412864,710
Harris,Favor,to continue,2,50,21,71,1.5528633280157447,711
Harris,Favor,it should,2,63,27,90,1.540568113921363,712
Harris,Favor,most pro,2,31,13,44,1.5391509992396024,713
Harris,Favor,for democratic,2,24,10,34,1.5365706598165625,714
Harris,Favor,not normalize,2,24,10,34,1.5365706598165625,715
Harris,Favor,call her,2,10,4,14,1.5314407118529045,716
Harris,Favor,con man,2,10,4,14,1.5314407118529045,717
Harris,Favor,dared to,2,10,4,14,1.5314407118529045,718
Harris,Favor,do whatever,2,10,4,14,1.5314407118529045,719
Harris,Favor,freedom for,2,10,4,14,1.5314407118529045,720
Harris,Favor,has me,2,10,4,14,1.5314407118529045,721
Harris,Favor,john mccain,2,10,4,14,1.5314407118529045,722
Harris,Favor,message that,2,10,4,14,1.5314407118529045,723
Harris,Favor,nor do,2,10,4,14,1.5314407118529045,724
Harris,Favor,running against,2,10,4,14,1.5314407118529045,725
Harris,Favor,the clear,2,10,4,14,1.5314407118529045,726
Harris,Favor,the difference,2,10,4,14,1.5314407118529045,727
Harris,Favor,this with,2,10,4,14,1.5314407118529045,728
Harris,Favor,told her,2,10,4,14,1.5314407118529045,729
Harris,Favor,want him,2,10,4,14,1.5314407118529045,730
Harris,Favor,jimmy carter,2,33,14,47,1.5299554230696897,731
Harris,Favor,post of,2,33,14,47,1.5299554230696897,732
Harris,Favor,side of,2,93,41,134,1.5270965803298648,733
Harris,Favor,lets,1,46,20,66,1.5163100178767044,734
Harris,Favor,reason to,2,46,20,66,1.5163100178767044,735
Harris,Favor,our next,2,30,13,43,1.5064199912675393,736
Harris,Favor,74 million,2,12,5,17,1.5058201905552666,737
Harris,Favor,but know,2,12,5,17,1.5058201905552666,738
Harris,Favor,comes from,2,12,5,17,1.5058201905552666,739
Harris,Favor,issue is,2,12,5,17,1.5058201905552666,740
Harris,Favor,lawless,1,12,5,17,1.5058201905552666,741
Harris,Favor,night live,2,12,5,17,1.5058201905552666,742
Harris,Favor,real ones,2,12,5,17,1.5058201905552666,743
Harris,Favor,reasons to,2,12,5,17,1.5058201905552666,744
Harris,Favor,statement do,2,12,5,17,1.5058201905552666,745
Harris,Favor,this about,2,12,5,17,1.5058201905552666,746
Harris,Favor,unstable,1,12,5,17,1.5058201905552666,747
Harris,Favor,who left,2,12,5,17,1.5058201905552666,748
Harris,Favor,this amazing,2,21,9,30,1.5048640222688894,749
Harris,Favor,messaging,1,56,25,81,1.496412195414449,750
Harris,Favor,the pandemic,2,23,10,33,1.4944293598460323,751
Harris,Favor,we get,2,60,27,87,1.490740275105241,752
Harris,Favor,for democracy,2,62,28,90,1.4882631161099154,753
Harris,Favor,focused on,2,14,6,20,1.4878837117765178,754
Harris,Favor,here supporting,2,14,6,20,1.4878837117765178,755
Harris,Favor,of campaign,2,14,6,20,1.4878837117765178,756
Harris,Favor,on national,2,14,6,20,1.4878837117765178,757
Harris,Favor,poses,1,14,6,20,1.4878837117765178,758
Harris,Favor,the alternative,2,14,6,20,1.4878837117765178,759
Harris,Favor,the door,2,14,6,20,1.4878837117765178,760
Harris,Favor,alito,1,25,11,36,1.4858377453680234,761
Harris,Favor,economist,1,16,7,23,1.4746930157247835,762
Harris,Favor,turn the,2,16,7,23,1.4746930157247835,763
Harris,Favor,what should,2,16,7,23,1.4746930157247835,764
Harris,Favor,convicted,1,141,67,208,1.4723444913158517,765
Harris,Favor,black and,2,31,14,45,1.4674565749314343,766
Harris,Favor,closing,1,31,14,45,1.4674565749314343,767
Harris,Favor,intro,1,18,8,26,1.4646394570011534,768
Harris,Favor,that should,2,18,8,26,1.4646394570011534,769
Harris,Favor,how it,2,50,23,73,1.4634439769438963,770
Harris,Favor,she ran,2,35,16,51,1.4592017035673548,771
Harris,Favor,am takes,2,20,9,29,1.4567680275527994,772
Harris,Favor,americans saw,2,20,9,29,1.4567680275527994,773
Harris,Favor,be beneath,2,20,9,29,1.4567680275527994,774
Harris,Favor,beneath,1,20,9,29,1.4567680275527994,775
Harris,Favor,beneath contempt,2,20,9,29,1.4567680275527994,776
Harris,Favor,communist am,2,20,9,29,1.4567680275527994,777
Harris,Favor,education funding,2,20,9,29,1.4567680275527994,778
Harris,Favor,find both,2,20,9,29,1.4567680275527994,779
Harris,Favor,housing assistance,2,20,9,29,1.4567680275527994,780
Harris,Favor,love of,2,20,9,29,1.4567680275527994,781
Harris,Favor,medicare social,2,20,9,29,1.4567680275527994,782
Harris,Favor,of communist,2,20,9,29,1.4567680275527994,783
Harris,Favor,same kind,2,20,9,29,1.4567680275527994,784
Harris,Favor,security education,2,20,9,29,1.4567680275527994,785
