candidate,phrase,type,post_count,example_1,example_2,example_3
Trump,#trumpisaninsurrectionist,hashtag,1,"from Tarquin @anonymous 

Touché mutha fuckers! 

#TrumpIsACriminal #TrumpIsNotFitToBePresident #TrumpIsAnInsurrectionist #TrumpForPrison2024 
original image: Sandi Bachom",,
Trump,#trumpisapedo,hashtag,1,Accurate #TrumpisAPedo #wtf,,
Trump,#trumpisapig,hashtag,1,I took this photo of Trump and Melania yesterday.  #trumpisapig,,
Trump,#trumpisapos,hashtag,1,#TrumpIsAPOS,,
Trump,#trumpisaracsit,hashtag,1,"Alwhite, Alwhite, Alwhite...🙄

#TrumpIsARacsit",,
Trump,#trumpisarapist,hashtag,1,This is a masterpiece #Trumpisarapist,,
Trump,#trumpisasinner,hashtag,1,#TrumpIsAConvictedFelonForLife #TrumpIsASinner #TrumpShouldBeInJail,,
Trump,#trumpisathreat,hashtag,1,This is America #Trumpisathreat,,
Trump,#trumpisbonkers,hashtag,1,#BidenTrumpDebates #SharksVElectrocution #TrumpIsBonkers,,
Trump,#trumpisdangerouslyunhinged,hashtag,1,#TrumpIsUnfitForOffice #TrumpIsDangerouslyUnhinged,,
Trump,#trumpisdone,hashtag,1,"#TrumpIsDone

What a loser",,
Trump,#trumpisfascisttothecore,hashtag,1,#trumpIsFascistToTheCore #DraftDodgerTrump,,
Trump,#trumpisfauxunion,hashtag,1,"Not Donald Trump holding a “pro-union” rally at a non-union factory with non-union attendees paid to hold union signs.

Trump scamming as usual!
#TrumpIsFauxUnion",,
Trump,#trumpisguiltyaf,hashtag,1,"#BringBackConsequences 
#TrumpIsGuiltyAF",,
Trump,#trumpishitler,hashtag,1,"#trumpisHitler 

That’s the post!",,
Trump,#trumpisking,hashtag,1,"I’ve said this before, but I think it’s more true now than ever:

I think some DEMOCRATIC congressperson should draft some legislation, that he or she plans to vote AGAINST, but makes Republicans have to face a clear line on Trump’s authoritarianism 

#TrumpIsKing legislation",,
Trump,#trumpismentallyill,hashtag,1,No one has ever been more unfit to be president of the United States than Donald Trump. #TrumpIsUnfitForOffice #TrumpIsUnfitForANYOffice #TrumpisMentallyill,,
Trump,#trumpismisspreading,hashtag,1,"For my American followers.

The Opposition Leader in Canada 🇨🇦 is a Temu copy of Trump. 

He collects a government paycheque

He lives in government housing ( a mansion )

He draws his support from the Alt-Right and Christian Extremists

He refuses or can't get #TopClearance 🙄

#TrumpismIsSpreading",,
Trump,#trumpismygod,hashtag,1,"MAGA: Trump loves America!’

 Then why does he hire foreign workers, stash classified documents in his golf club, and dodge taxes harder than a drunk driver at a checkpoint? Tell me you’re in a cult without telling me you’re in a cult. 🙃🍊 #TrumpIsMyGod #ButHeCantSpellGod",,
Trump,#trumpisnotfit,hashtag,1,"#Trumpisnotfit #Election 

Let's not forget this little ""truth"" ism...🙏🇺🇸💙",,
Trump,#trumpisnotwell,hashtag,1,"#EndtRumpEra #TrumpIsUNFIT #trumpisnotwell
#DefendDemocracy #defeatproject2025
#HarrisWalz2024 🏆 #VoteBlueAllTheWay
#Trump2024 is it already over 🤔 🗳️ 🇺🇸

Trump HIT with BOMBSHELL ALLEGATIONS at WORST MOMENT!

https://anonymous",,
Trump,#trumpisputinspuppet,hashtag,1,#TrumpIsPutinsPuppet,,
Trump,#trumpistoostupid,hashtag,1,"I've been watching Trump's rallies, and just oh my fucking God what a tedious, ignorant, malevolent, mewling, whining, vulgar, oafish buffoon that fuck is.
Someone with a 4th grade vocabulary AND logorrhea is just fucking exhausting.
#TrumpIsTooStupid 
#TrumpIsUnfitForOffice",,
Trump,#trumpistrash,hashtag,1,"seriously? you call Puerto Rico a floating isle of garbage while you worship the most horrible, trashiest person alive? 

#puertorico #trumpistrash #racist #rally",,
Trump,#trumpisunfitforanyoffice,hashtag,1,No one has ever been more unfit to be president of the United States than Donald Trump. #TrumpIsUnfitForOffice #TrumpIsUnfitForANYOffice #TrumpisMentallyill,,
Trump,#trumpisunfitforpresident,hashtag,1,"#TrumpIsAConvictedFelon
#TrumpIsUnfitForPresident
#TrumpIsWorstPresidentEver",,
Trump,#trumpisworstpresidentever,hashtag,1,"#TrumpIsAConvictedFelon
#TrumpIsUnfitForPresident
#TrumpIsWorstPresidentEver",,
Trump,#trumpkills,hashtag,1,#TrumpKills,,
Trump,#trumpkins,hashtag,1,Kamala Derangement Syndrome is real! #Trumpkins 🙄,,
Trump,#trumplethinskin,hashtag,1,"In celebration of The Autocrat's upcoming inauguration and given #Trumplethinskin 's vanity & dislike of poor images of him, on that day I think we ought to bombard social media (on all fronts) with our favorite ugly pictures of him. 

What say you?
 
(Not my favorite but will do for illustration.)",,
Trump,#trumpmicrophone,hashtag,1,"https://anonymous

Stay classy, GOP #TrumpMicrophone",,
Trump,#trumpnazi,hashtag,1,#TrumpNazi 🟠💀🟠,,
Trump,#trumpnightmare,hashtag,1,"Now what to do? 

#TrumpNightmare",,
Trump,#trumpnominee,hashtag,1,"Linda McMahon, former WWE executive, is Trump’s pick for Secretary of Education. From body slams to school policies—will her billions and history of controversies in the wrestling world shape U.S. education reform? #TrumpNominee #LindaMcMahon #Education",,
Trump,#trumpnycrally,hashtag,1,"👇🇺🇸""Backlash after comedian at Trump rally calls Puerto Rico 'island of garbage'"" #TrumpNYCRally",,
Trump,#trumpocalypse,hashtag,1,"Anybody want to go on a 4 year cruise to avoid the #Trumpocalypse 
#SkipForward

www.the-https://anonymous",,
Trump,#trumpocolypse,hashtag,1,"In these final days of our democracy, I'm trying to find moments of joy.

#Trumpocolypse",,
Trump,#trumponomics,hashtag,1,"Many were tempted by Mr. Trump’s braying populism. Now this has become Mr. Trump’s problem to solve — although the medicine he prescribed during his campaign will do little to address root causes and may even make things worse.
https://anonymous
#Trumponomics #Trump",,
Trump,#trumppedofiles,hashtag,1,"Just sayin'

#FBR #HarrisWalz2024 #resist #TrumpPedoFiles #TruthWarriors #resistance #FunnyGod #TraitorTrump #BidenRocks #HarrisIsAmazing #WalzIsWonderful @anonymous @anonymous @anonymous #AOC #StrongerTogether #Jan6 @anonymous @anonymous @anonymous @anonymous",,
Trump,#trumppisstillacreepylittleweirdo,hashtag,1,"#TrumppIsStillACreepyLittleWeirdo
 Pass it on.",,
Trump,#trumppoetry,hashtag,1,"Donald's enduring love for Donald is beyond dispute, 
but his choice of Matt Gaetz is like that fruit -
Bananas 
#TrumpPoetry",,
Trump,#trumppresidency,hashtag,1,"Imagine if #inflation and a #recession2025 does not occur during #TrumpPresidency? Imagine how terrible a popular Trump will be as he is ramming down the most inhumane agenda down our throats in a way nobody in American history has done?

He will try a third term, I guarantee it.",,
Trump,#trumppression,hashtag,1,"The Great #Trumppression is upon us.

#TrumpEconomy",,
Trump,#trumpracism,hashtag,1,#TrumpLies #TrumpRacism #TrumpScams #TrumpHate #TrumpCrimeFamily #TrumpIgnorance #MAGAMorons,,
Trump,#trumpresisters,hashtag,1,"#trumpresisters

https://anonymous",,
Trump,#trumprussia,hashtag,1,"Yes, #DonaldTrump Is A Threat to #Ireland’s Security

(co-published w Irish Examiner)

#Economy #TrumpRussia #Ukraine #NATO

https://anonymous",,
Trump,#trumps,hashtag,1,#Trumps 10 fav foods ! Make America healthy again!,,
Trump,#trumpsbigfukkyoutoamerica,hashtag,1,#TrumpsBigFUKKYOUtoAmerica,,
Trump,#trumpsbitch,hashtag,1,"Always and forever, he will be trump’s fastest talking ass licker!
#TrumpsBitch",,
Trump,#trumpscab,hashtag,1,#TrumpScab #Resist,,
Trump,#trumpscams,hashtag,1,#TrumpLies #TrumpRacism #TrumpScams #TrumpHate #TrumpCrimeFamily #TrumpIgnorance #MAGAMorons,,
Trump,#trumpsclowncabinet,hashtag,1,Every time he announces another cabinet pick. #trumpsclowncabinet,,
Trump,#trumpsdei,hashtag,1,#TrumpsDEI:,,
Trump,#trumpsfirstpicktookhisballandwenthome,hashtag,1,"Up next to bat for Trump's AJ position is...
#TrumpsFirstPickTookHisBallAndWentHome
#PamBondiIsTrumpsNextPuppet",,
Trump,#trumpsgothamgoons,hashtag,1,"JOKE
#TrumpMugShot #TrumpsGothamGoons
https://anonymous",,
Trump,#trumpshouldbeinjail,hashtag,1,#TrumpIsAConvictedFelonForLife #TrumpIsASinner #TrumpShouldBeInJail,,
Trump,#trumpstarriffs,hashtag,1,"We're importers. We already have plans in place to go around #TrumpsTarriffs More jobs for Mexico, less for America. See how that works, #MAGA",,
Trump,#trumpsupporter,hashtag,1,"I'm going to put aside some time later today to watch this! 👍 

#Film
#Politics
#FilmSky
#PoliticsSky
#TrumpSupporter
#TrumpIsATraitorAndCriminal",,
Trump,#trumpsupportergarbage,hashtag,1,🔵⭐️🔵 #TrumpGarbage #TrumpSupporterGarbage,,
Trump,#trumpsux,hashtag,1,#trumpsux #catsofbluesky #cats,,
Trump,#trumptariff,hashtag,1,Another massive #TrumpTariff L: steak is now GONE in Texas,,
Trump,#trumptarrifs,hashtag,1,"I don't want to hear any complaining from all the MAGA idiots that voted for the convicted felon. #TrumpTarrifs 

https://anonymous",,
Trump,#trumptaxscam,hashtag,1,This is how Trump will not tax overtime #TrumpTaxScam,,
Trump,#trumptheuser,hashtag,1,👇🇺🇸 #TrumpTheUser,,
Trump,#trumptilljan2029,hashtag,1,"#TheTrumpEffect.  A whopping 86% of Republican Americans - a world record - are Optimistic about #MAGA America, while a pitiful 49% of Loser democrats - another record - are pessimistic. Great Optimism is central to Greatness; pessimism to Biden/Harris' abject defeat. #TrumpTillJan2029",,
Trump,#trumptoons,hashtag,1,#trumptoons #thanksgiving #triggered #magatears #notinvited,,
Trump,#trumptower,hashtag,1,#TrumpTower,,
Trump,#trumptrashfamily,hashtag,1,#TrumpTrashFamily,,
Trump,#trumptreason,hashtag,1,🔥🇺🇸🔥 #TrumpTreason,,
Trump,#trumptrial,hashtag,1,"""Oh Donald, it’s always tough watching your kids perform, isn’t it?""

#TrumpTrial #DonaldTrump #Trump",,
Trump,#trumptrials,hashtag,1,Guess who isn't on trial in New York for conspiracy/election interference? Hillary was right about everything! #StillWithHer #TrumpTrials,,
Trump,#trumptrolling,hashtag,1,"Call me old school, but I like it when people act and speak like adults. Is that radical? Is that impossible in 2024? #TrumpTrolling #chaosatrecess #14Forever #CatchMeIfYouCan",,
Trump,#trumptruth,hashtag,1,#TrumpTruth,,
Trump,#trumpublican,hashtag,1,"Nancy Mace is a tRumpublican Capitalist! Making money off of a marginalized group. Her shirts say ""Come and take it."" My reply ""Give them Nothing. But take from them, Everything!""
#fucknancymace #transgender #transgenderrights #trumpublican",,
Trump,#trumpvance2024,hashtag,1,"Donald Trump holds a rally in California, a state he's almost certain to lose

'Your children are in danger. You can’t go to school with these people, these people are from a different planet'

https://anonymous 

#Immigration #TrumpVance2024",,
Trump,#trumpverdict,hashtag,1,Trump guilty on all 34 counts! #trumpverdict,,
Trump,#trumpwilldestroythiscountry,hashtag,1,"#trumpwilldestroythiscountry
https://anonymous",,
Trump,#trumpwillfukkus,hashtag,1,#TrumpWillFukkUS,,
Trump,#trumpwillneverbemypresident,hashtag,1,Every Trump headline includes “sexual assault”. If you voted for this garbage you have no morals or decency. Disgusting😡#TrumpWillNEVERBeMyPresident,,
Trump,#trumpwillsaveamerica,hashtag,1,"Get on the car, don’t be a loser!

#MAGA #Trump2024 #TrumpWillSaveAmerica",,
Trump,#trumpwon2024,hashtag,1,Doctors Performing Trans Experiments On Kids Should Prepare To Be Sued In Texas And Elsewhere. It's for the CHILDREN!  #TrumpWON2024  https://anonymous,,
Trump,#trumpwordsalad,hashtag,1,"If I were to be charitable and decipher the absolute gibberish that was tRvmp’s answer on #childcare, I might say that he thinks his imposed new tariffs will somehow miraculously pay for child care! 

He’s got it ass backwards! 

#TrumpWordSalad #TrumpChoked

https://anonymous",,
Trump,#trumpworld,hashtag,1,"My best hope is #trumpWorld is so incompetent they botch the Police & Nat'l Guard takeover, and Nat'l Guard reject federalization. That's the red line but one trequire constant vigilance

#dictatorship",,
Trump,#whatafuckingclowntrumpis,hashtag,1,"I'm now expecting there will be write-in votes for Donald McRonald.
#WhatAFuckingClownTrumpIs",,
Trump,#womenfortrump,hashtag,1,Planned Parenthood should deny all medical care for all women who voted for Donald Trump. #WomenForTrump #WomensRights,,
Trump,#yourtrumpvotehasconsequencesfortheworld,hashtag,1,#YourTrumpVoteHasConsequencesForTheWorld,,
